Number,Company,Company URL,Company URL,SAB Link,SAB,Ticker,Whale URL,Crunchbase URL,Venture Funders,Whale URL,Public Holders,# of High Quality Public Holders,Crunchbase URL,Peptide Specialist?,Pitchbook URL
378,Spectrum Pharmaceuticals Inc.,https://www.sppirx.com/,https://www.sppirx.com/,https://www.sppirx.com/spectrum-company-directors.html,1,SPPI,https://whalewisdom.com/stock/sppi,https://www.crunchbase.com/organization/spectrum-pharmaceuticals/company_financials,N/A,https://whalewisdom.com/stock/sppi,,,https://www.crunchbase.com/organization/spectrum-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/40755-07
379,"Spero Therapeutics, Inc.",https://sperotherapeutics.com/,https://sperotherapeutics.com/,https://sperotherapeutics.com/about/board-of-directors/,1,SPRO,https://whalewisdom.com/stock/spro,https://www.crunchbase.com/organization/spero-therapeutics/company_financials,3,https://whalewisdom.com/stock/spro,,,https://www.crunchbase.com/organization/spero-therapeutics/company_financials,,https://pitchbook.com/profiles/company/62301-79
380,Spotlight Innovation Inc.,https://www.bloomberg.com/quote/STLT:US,https://www.bloomberg.com/quote/STLT:US,https://web.archive.org/web/20190215181913/http://www.spotlightinnovation.com/scientific-advisory-board/,2,STLT,https://whalewisdom.com/stock/stlt,https://www.crunchbase.com/organization/spotlight-innovation-2/company_financials,2,https://whalewisdom.com/stock/stlt,,,https://about.crunchbase.com/wp-content/uploads/2020/04/Fintech_Report_v11.pdf,,https://pitchbook.com/profiles/company/65033-56
381,"Spyryx Biosciences, Inc.",https://www.linkedin.com/company/spyryx-biosciences,https://www.linkedin.com/company/spyryx-biosciences,https://web.archive.org/web/20190317210523/http://spyryxbio.com/team/board-of-directors/,2,,,https://www.crunchbase.com/organization/spyryx-biosciences/company_financials,3,,,,https://www.crunchbase.com/organization/spyryx-biosciences/company_financials,,https://pitchbook.com/profiles/company/112790-98
382,Stealth BioTherapeutics Inc.,https://www.stealthbt.com/,https://www.stealthbt.com/,https://www.stealthbt.com/our-company/#leadership,1,MITO,https://whalewisdom.com/stock/mito,https://www.sec.gov/Archives/edgar/data/1696396/000119312518361101/d587168df1.htm#toc587168_13,2,https://whalewisdom.com/stock/mito,,,https://www.crunchbase.com/organization/stealth-biotherapeutics/company_financials,,https://pitchbook.com/profiles/company/64697-14
383,Stragen Pharm SA,http://www.stragen-br.com/,http://www.stragen-br.com/,https://www.stragen.ch/our-company/,1,,,http://www.stragen-br.com/,1,,,,https://g.vovososo.com/url?q=https://clinicaltrials.gov/ct2/prs-orgs&sa=U&ved=2ahUKEwistP7alOHtAhXKy4sBHd43Avo4ChAWMAV6BAgCEAE&usg=AOvVaw1XYjdgUjMiqakRj1stwwbn,,
384,Strongbridge Biopharma plc,https://www.strongbridgebio.com/,https://www.strongbridgebio.com/,https://strongbridgebio.com/about-us/board-of-directors/,1,SBBP,https://whalewisdom.com/stock/sbbp,https://www.crunchbase.com/organization/cortendo/company_financials,3,https://whalewisdom.com/stock/sbbp,,,https://www.crunchbase.com/hub/city-of-dublin-companies-that-exited,,https://pitchbook.com/profiles/company/98789-68
385,"Sumitomo Dainippon Pharma Co., Ltd.",https://www.ds-pharma.com/,https://www.ds-pharma.com/,large cap,N/A,4506,https://whalewisdom.com/stock/4506,https://www.crunchbase.com/organization/dainippon-sumitomo/company_financials,N/A,https://whalewisdom.com/stock/4506,,,https://www.crunchbase.com/organization/create-vaccine/company_financials,,https://pitchbook.com/profiles/company/53954-29
386,Sun Pharma Advanced Research Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA,https://www.sparc.life/board-directors,1,SPARC,https://whalewisdom.com/stock/sparc,https://www.crunchbase.com/organization/sun-pharma,2,https://whalewisdom.com/stock/sparc,,,https://www.crunchbase.com/organization/tarsius-pharma-ltd/company_financials,,https://pitchbook.com/profiles/company/128066-59
387,Sun Pharmaceutical Industries Ltd.,https://www.sunpharma.com/,https://www.sunpharma.com/,https://www.sunpharma.com/about-us/board-of-directors,1,524715,https://whalewisdom.com/stock/524715,https://pitchbook.com/profiles/company/58348-72#overview,N/A,https://whalewisdom.com/stock/524715,,,https://www.crunchbase.com/organization/aurora-solar,,https://pitchbook.com/profiles/company/58348-72
388,Synairgen plc,https://www.synairgen.com/,https://www.synairgen.com/,https://www.synairgen.com/about-us/synairgens-directors/,1,SNG,https://whalewisdom.com/stock/sng,https://www.crunchbase.com/organization/synairgen/company_financials,N/A,https://whalewisdom.com/stock/sng,,,https://www.crunchbase.com/organization/venrock,,https://pitchbook.com/profiles/company/60213-79
389,Syneron Medical Ltd.,https://candelamedical.com/na,https://candelamedical.com/na,https://candelamedical.com/na/about-candela,1,,,https://pitchbook.com/profiles/company/41582-35#investors,1,,,,https://www.crunchbase.com/organization/candela-medical,,https://pitchbook.com/profiles/company/41582-35
390,"Synthetic Biologics, Inc.",https://www.syntheticbiologics.com/,https://www.syntheticbiologics.com/,https://www.syntheticbiologics.com/about/clinical-advisors,2,SYN,https://whalewisdom.com/stock/syn,https://www.crunchbase.com/organization/synthetic-biologics/company_financials,N/A,https://whalewisdom.com/stock/syn,,,https://www.crunchbase.com/organization/synthetic-biologics/company_financials,,https://pitchbook.com/profiles/company/41954-05
391,Takeda Pharmaceutical Co. Ltd.,https://www.takeda.com/en-us/,https://www.takeda.com/en-us/,large cap,N/A,TAK,https://whalewisdom.com/stock/tak,https://www.takeda.com/en-us/,N/A,https://whalewisdom.com/stock/tak,,,https://www.crunchbase.com/organization/scohia-pharma/company_financials,,https://pitchbook.com/profiles/company/52497-46
392,Targovax ASA,https://www.targovax.com/,https://www.targovax.com/,https://www.targovax.com/en/board-of-directors/,1,TRVX,https://whalewisdom.com/stock/trvx,https://www.crunchbase.com/organization/targovax/company_financials,2,https://whalewisdom.com/stock/trvx,,,https://www.crunchbase.com/organization/abg-sundal-collier/investor_summary/overview_timeline,,https://pitchbook.com/profiles/company/57352-51
393,"Tarveda Therapeutics, Inc.",https://www.tarvedatx.com/,https://www.tarvedatx.com/,https://www.tarvedatx.com/sab,3,,,https://www.crunchbase.com/organization/blend-therapeutics/company_financials,3,,,,https://www.crunchbase.com/organization/blend-therapeutics/company_financials,,https://pitchbook.com/profiles/company/50895-10
394,"TearSolutions, Inc.",https://tearsolutions.com/,https://tearsolutions.com/,https://tearsolutions.com/about/who-we-are/,2,,,https://www.crunchbase.com/organization/tearsolutions/company_financials,2,,,,https://www.crunchbase.com/organization/tearsolutions/company_financials,,https://pitchbook.com/profiles/company/90585-28
395,TerSera Therapeutics LLC,https://www.tersera.com/,https://www.tersera.com/,http://tersera.com/leadership,1,,,https://www.crunchbase.com/organization/tersera-therapeutics,1,,,,http://www.chrisandtine.com/honda-civic-r8wpj/tessera-therapeutics-crunchbase.html,,https://pitchbook.com/profiles/company/153231-49
396,Teva Pharmaceutical Industries Ltd.,https://www.tevapharm.com/,https://www.tevapharm.com/,large cap,N/A,TEVA,https://whalewisdom.com/stock/teva,https://www.crunchbase.com/organization/teva-pharmaceutical-industries/company_financials,N/A,https://whalewisdom.com/stock/teva,,,https://www.crunchbase.com/organization/teva-pharmaceutical-industries/company_financials,,https://pitchbook.com/profiles/company/41126-95
397,"TG Therapeutics, Inc.",https://www.tgtherapeutics.com/,https://www.tgtherapeutics.com/,https://www.tgtherapeutics.com/our-company/board-members/,1,TGTX,https://whalewisdom.com/stock/tgtx,https://www.crunchbase.com/organization/tg-therapeutics/company_financials,N/A,https://whalewisdom.com/stock/tgtx,,,https://www.crunchbase.com/organization/tg-therapeutics/company_financials,,https://pitchbook.com/profiles/company/118863-46
398,The Medicines Company,https://www.novartis.com/news/media-releases/novartis-successfully-completes-acquisition-medicines-company-adding-potentially-first-class-investigational-cholesterol-lowering-therapy-inclisiran,https://www.novartis.com/news/media-releases/novartis-successfully-completes-acquisition-medicines-company-adding-potentially-first-class-investigational-cholesterol-lowering-therapy-inclisiran,https://web.archive.org/web/20180803133519/http://www.themedicinescompany.com/about/board-of-directors,1,MDCO,https://whalewisdom.com/stock/mdco,https://www.crunchbase.com/organization/the-medicines-company/company_financials,N/A,https://whalewisdom.com/stock/mdco,,,https://www.crunchbase.com/organization/the-medicines-company/company_financials,,https://pitchbook.com/profiles/company/40744-45
399,TherAchon AG,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_acquires_clinical_stage_biotech_therachon,https://www.pfizer.com/news/press-release/press-release-detail/pfizer_acquires_clinical_stage_biotech_therachon,https://web.archive.org/web/20190104111412/http://www.therachon.com/,2,,,https://www.crunchbase.com/organization/therachon,3,,,,https://www.crunchbase.com/organization/vectivbio,,https://vectivbio.com/
400,Theratechnologies Inc.,https://www.theratech.com/,https://www.theratech.com/,http://theratech.com/about-theratechnologies/scientific-consultants/,2,THTX,https://whalewisdom.com/stock/thtx,https://www.crunchbase.com/organization/theratechnologies,1,https://whalewisdom.com/stock/thtx,,,https://www.crunchbase.com/search/organizations/field/organizations/rank_org/187985,,https://pitchbook.com/profiles/company/52627-51
401,Thermalin Diabetes LLC,http://thermalin.com/,http://thermalin.com/,http://thermalin.com/#ourteam,1,,,https://www.crunchbase.com/organization/thermalin-diabetes,3,,,,https://www.gpgventures.com/investments,,https://www.linkedin.com/in/danni-song-441b3189
402,"Thrasos Theraputics, Inc.",https://www.pappas-capital.com/portfolio/thrasos-therapeutics/,https://www.pappas-capital.com/portfolio/thrasos-therapeutics/,https://www.pappas-capital.com/portfolio/thrasos-therapeutics/,1,,,https://www.crunchbase.com/organization/thrasos/company_financials,3,,,,https://www.equitynet.com/c/thrasos?s=p?sp=NG,,https://pitchbook.com/profiles/company/55478-80
403,Thrombotargets Europe SL,https://www.linkedin.com/company/thrombotargets-europe-s.l.,https://www.linkedin.com/company/thrombotargets-europe-s.l.,https://web.archive.org/web/20200803112212/http://www.thrombotargets.com/corporate/team/,1,,,https://www.crunchbase.com/organization/thrombotargets-europe-s-l,1,,,,https://g.vovososo.com/url?q=https://clinicaltrials.gov/ct2/prs-orgs&sa=U&ved=2ahUKEwistP7alOHtAhXKy4sBHd43Avo4ChAWMAV6BAgCEAE&usg=AOvVaw1XYjdgUjMiqakRj1stwwbn,,https://nanopdf.com/download/2013-biocat-report_pdf
404,Titan Pharmaceuticals Inc.,https://www.titanpharm.com/,https://www.titanpharm.com/,https://www.titanpharm.com/about/board-of-directors,1,TTNP,https://whalewisdom.com/stock/ttnp,https://www.crunchbase.com/organization/titan-pharmaceuticals/company_financials,2,https://whalewisdom.com/stock/ttnp,,,https://www.crunchbase.com/organization/titan-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/41319-01
405,Tiziana Life Sciences plc,https://www.tizianalifesciences.com/,https://www.tizianalifesciences.com/,https://www.tizianalifesciences.com/about-us/our-team,3,TLSA,https://whalewisdom.com/stock/tlsa,https://www.crunchbase.com/organization/tiziana-life-sciences/company_financials,2,https://whalewisdom.com/stock/tlsa,,,https://www.crunchbase.com/organization/tiziana-life-sciences/company_financials,,https://pitchbook.com/profiles/company/63675-82
406,Tokyo Metropolitan Institute of Medical Science,https://www.linkedin.com/in/yuichiro-miyaoka-b14a8059,https://www.linkedin.com/in/yuichiro-miyaoka-b14a8059,research institute,N/A,,,https://en.wikipedia.org/wiki/Tokyo_Metropolitan_University,N/A,,,,https://www.crunchbase.com/app/search/companies/d27079414c1016f1b67e10c515a6d814cf09926f,,http://www.oregon4biz.com/assets/e-lib/BizEnviro/Economy/RedefiningGlobalCities.pdf
407,"Tolmar Pharmaceuticals, Inc.",https://www.tolmar.com/,https://www.tolmar.com/,http://tolmar.com/about/company,1,,,https://www.crunchbase.com/organization/tolmar,1,,,,https://torreya.com/publications/pharma1000-intro-presentation-sep2020.pdf,,https://pitchbook.com/profiles/company/144999-73
408,Tonix Pharmaceuticals Holding Corp.,https://www.tonixpharma.com/,https://www.tonixpharma.com/,https://www.tonixpharma.com/about/scientific-advisory-board,2,TNXP,https://whalewisdom.com/stock/tnxp,https://www.crunchbase.com/organization/tonix-pharmaceuticals-holding/company_financials,N/A,https://whalewisdom.com/stock/tnxp,,,https://www.crunchbase.com/organization/tonix-pharmaceuticals-holding/company_financials,,https://pitchbook.com/profiles/company/41665-33
409,Transdermal Therapeutic Technologies LLC,https://www.dnb.com/business-directory/company-profiles.transdermal_therapeutic_technologies_llc.56e74bee79e538ba0035c40b763924e9.html,https://www.dnb.com/business-directory/company-profiles.transdermal_therapeutic_technologies_llc.56e74bee79e538ba0035c40b763924e9.html,https://web.archive.org/web/20180805154036/http://transdermaltt.com/,1,,,https://www.crunchbase.com/organization/transdermal-therapeutic-technologies,1,,,,https://www.crunchbase.com/organization/firststring-research,,https://pitchbook.com/profiles/company/55106-92
410,"TransMolecular, Inc.",https://www.eisai.com/news/news201131.html,https://www.eisai.com/news/news201131.html,https://web.archive.org/web/20070707053010/http://www.transmolecular.com/board_of_directors.html,1,,,https://www.crunchbase.com/organization/transmolecular/company_financials,2,,,,https://www.crunchbase.com/organization/transmolecular/company_financials,,https://pitchbook.com/profiles/company/53652-07
411,"Travere Therapeutics, Inc.",https://travere.com/,https://travere.com/,https://travere.com/board-of-directors/,1,TVTX,https://whalewisdom.com/stock/tvtx,https://www.crunchbase.com/organization/retrophin/company_financials,N/A,https://whalewisdom.com/stock/tvtx,,,https://www.crunchbase.com/organization/clinuvel-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/54417-16
412,Treos Bio Limited,http://treosbio.com/,http://treosbio.com/,http://treosbio.com/index.php/clinical-advisory-board/,2,,,https://www.crunchbase.com/organization/treos-bio,2,,,,https://calahealth.com/,,https://pitchbook.com/profiles/company/170517-97
413,"Trigemina, Inc.",https://www.globenewswire.com/news-release/2020/06/11/2047111/0/en/Tonix-Pharmaceuticals-Announces-Acquisition-of-Non-Addictive-Migraine-and-Pain-Treatment-Programs-from-Trigemina-and-Assumption-of-License.html,https://www.globenewswire.com/news-release/2020/06/11/2047111/0/en/Tonix-Pharmaceuticals-Announces-Acquisition-of-Non-Addictive-Migraine-and-Pain-Treatment-Programs-from-Trigemina-and-Assumption-of-License.html,https://web.archive.org/web/20191116010813/http://trigemina.com/about-us/scientific-advisory-board/,2,,,https://www.crunchbase.com/organization/trigemina/company_financials,2,,,,https://www.crunchbase.com/organization/trigemina/company_financials,,https://pitchbook.com/profiles/company/57570-94
414,"Unigene Laboratories, Inc.",https://www.linkedin.com/company/unigene-laboratories-inc.,https://www.linkedin.com/company/unigene-laboratories-inc.,https://web.archive.org/web/20080704115406/http://www.unigene.com/,1,,,https://www.crunchbase.com/organization/unigene-laboratories/company_financials,2,,,,https://www.crunchbase.com/organization/unigene-laboratories/company_financials,,https://pitchbook.com/profiles/company/41215-06
415,"United Biomedical, Inc. ",http://unitedbiomedical.com/,http://unitedbiomedical.com/,http://unitedbiomedical.com/teams.html,2,,,https://www.crunchbase.com/organization/united-biomedical-inc,1,,,,https://www.crunchbase.com/organization/bigfoot-biomedical--inc-,,https://pitchbook.com/profiles/company/143749-00
416,University of Texas MD Anderson Cancer Center,https://en.wiki.hereiszyn.com/wiki/MD_Anderson_Cancer_Center,https://en.wiki.hereiszyn.com/wiki/MD_Anderson_Cancer_Center,university,N/A,,,https://www.crunchbase.com/organization/the-university-of-texas-m-d-anderson-cancer-center/company_financials,N/A,,,,https://www.crunchbase.com/organization/the-university-of-texas-m-d-anderson-cancer-center/company_financials,,https://pitchbook.com/profiles/company/94307-23
417,"Urigen Pharmaceuticals, Inc.",http://www.urigen.com/,http://www.urigen.com/,http://urigen.com/about_us.htm,1,,,https://www.crunchbase.com/organization/urigen-pharmaceuticals/company_financials,2,,,,https://www.crunchbase.com/organization/urigen-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/41947-75
418,Vac-4-All,http://usamortgagerates.http15.com/pointdroit.com,http://usamortgagerates.http15.com/pointdroit.com,http://vac4all.org/home/about-us/,1,,,http://vac4all.org/home/about-us/,1,,,,https://www.crunchbase.com/organization/cryogenic-and-vacuum-systems/company_financials,,https://pitchbook.com/profiles/company/99674-65
419,ValiRx Plc,https://www.valirx.com/,https://www.valirx.com/,https://www.valirx.com/board-directors-and-management-team,1,VAL,https://whalewisdom.com/stock/val,https://www.crunchbase.com/organization/valirx/company_financials,1,https://whalewisdom.com/stock/val,,,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/68776,,https://pitchbook.com/profiles/company/65508-85
420,"Vasomune Therapeutics, Inc.",https://vasomune.com/,https://vasomune.com/,https://vasomune.com/about-us/#ScienceBoard,2,,,https://www.crunchbase.com/organization/vasomune-inc/company_financials,2,,,,https://www.crunchbase.com/organization/vasomune-inc/company_financials,,https://pitchbook.com/profiles/company/153093-43
421,Vaxeal Holding SA,http://www.vaxeal-group.com/,http://www.vaxeal-group.com/,http://www.vaxeal.net/,2,,,https://www.crunchbase.com/organization/vaxeal-holding,N/A,,,,,,
422,Vaxil Bio Ltd.,https://vaxil-bio.com/,https://vaxil-bio.com/,https://vaxil-bio.com/vaxil-scientists/,1,,,https://www.crunchbase.com/organization/vaxil-bio,N/A,,,,https://in.finance.yahoo.com/news/billion-dollar-start-using-robots-115259507.html,,https://pitchbook.com/profiles/company/59768-65
423,Vaxon Biotech,http://vaxon-biotech.com/,http://vaxon-biotech.com/,https://web.archive.org/web/20170706165605/http://vaxon-biotech.com/?page_id=13,1,,,https://www.crunchbase.com/organization/vaxon-biotech,1,,,,http://festival-lostinthefifties.com/toyota-hino-16t7m/argos-therapeutics-acquisition.html,,https://pitchbook.com/profiles/company/58491-82
424,Vect-Horus S.A.S.,https://www.vect-horus.com/,https://www.vect-horus.com/,http://vect-horus.com/Company,2,,,https://www.crunchbase.com/organization/vect-horus,2,,,,https://www.crunchbase.com/search/organizations/field/organization.schools/location_identifiers/provence-alpes-cote-dazur-france,,https://capstoneheadwaters.com/sites/default/files/Aerospace%20%26%20Defense%20Report%202017%20FINAL.pdf
425,"Velocity Pharmaceutical Development, LLC",https://www.linkedin.com/company/velocity-pharmaceutical-development,https://www.linkedin.com/company/velocity-pharmaceutical-development,https://www.vpd.net/about_us.html,1,,,https://www.crunchbase.com/organization/velocity-pharmaceutical-development,1,,,,https://www.crunchbase.com/organization/nabsys,,https://pitchbook.com/profiles/company/52976-62
426,"Verity Pharmaceuticals, Inc.",https://veritypharma.com/,https://veritypharma.com/,http://veritypharma-usa.com/products/,1,,,http://veritypharma-usa.com/products/,1,,,,https://www.crunchbase.com/organization/healthverity,,https://www.geekwire.com/2019/cigna-owned-express-scripts-buys-seattle-area-health-tech-startup-verity-solutions/
427,Veru Inc.,https://verupharma.com/,https://verupharma.com/,https://verupharma.com/about-veru-pharma/#board-of-directors,1,VERU,https://whalewisdom.com/stock/veru,https://www.crunchbase.com/organization/veru-healthcare/company_financials,N/A,https://whalewisdom.com/stock/veru,,,https://www.crunchbase.com/organization/veru-healthcare/company_financials,,https://pitchbook.com/profiles/company/41133-88
428,VG Life Sciences Inc.,http://www.vglifesciences.com/,http://www.vglifesciences.com/,https://web.archive.org/web/20180730002923/http://www.vglifesciences.com/our-team/,2,VGLS,https://whalewisdom.com/stock/vgls,https://www.crunchbase.com/organization/vg-life-sciences/company_financials,N/A,https://whalewisdom.com/stock/vgls,,,https://www.crunchbase.com/search/organization.companies/field/organizations/rank_org_company/36654,,https://pitchbook.com/profiles/company/41094-46
429,Viatris Inc.,https://www.viatris.com/en,https://www.viatris.com/en,large cap,N/A,VTRS,https://whalewisdom.com/stock/vtrs,https://www.crunchbase.com/organization/viatris-a464/company_financials,N/A,https://whalewisdom.com/stock/vtrs,,,https://www.crunchbase.com/organization/viatris-a464/company_financials,,https://pitchbook.com/profiles/company/10314-73
430,"Vigeo Therapeutics, Inc.",https://vigeotherapeutics.com/,https://vigeotherapeutics.com/,https://vigeotherapeutics.com/about-us/scientific-advisors/,2,,,https://www.crunchbase.com/organization/vigeo-therapeutics/company_financials,2,,,,https://www.crunchbase.com/organization/vigeo-therapeutics/company_financials,,https://pitchbook.com/profiles/company/228868-12
431,Voyager Pharmaceutical Corp.,https://www.voyagertherapeutics.com/,https://www.voyagertherapeutics.com/,https://www.bizjournals.com/triangle/news/2012/07/31/durham-company-files-95m-bankruptcy.html,1,,,https://www.bizjournals.com/triangle/news/2012/07/31/durham-company-files-95m-bankruptcy.html,2,,,,https://www.crunchbase.com/organization/voyager-therapeutics/company_financials,,https://pitchbook.com/profiles/company/155799-55
432,"Vyera Pharmaceuticals, LLC",https://www.vyera.com/,https://www.vyera.com/,https://www.vyera.com/about-us/our-mission/,1,,,https://www.crunchbase.com/organization/vyera-pharmaceuticals,1,,,,https://www.crunchbase.com/search/organizations/field/organization.companies/rank_org/220092,,https://www.linkedin.com/in/thomas-lee-67a93231
433,"Vyteris, Inc.",https://www.bloomberg.com/profile/company/VYTRQ:US,https://www.bloomberg.com/profile/company/VYTRQ:US,https://web.archive.org/web/20110903061111/http://www.vyteris.com/Who_We_Are/advisory_board.php,2,VYTRQ,https://whalewisdom.com/stock/vytrq,https://www.crunchbase.com/organization/vyteris,1,https://whalewisdom.com/stock/vytrq,,,https://www.crunchbase.com/search/organizations/field/organizations/rank_org/113846,,https://pitchbook.com/profiles/company/94065-94
434,"Windtree Therapeutics, Inc.",https://www.windtreetx.com/,https://www.windtreetx.com/,https://windtreetx.com/board-of-directors/,1,WINT,https://whalewisdom.com/stock/wint,https://www.crunchbase.com/organization/discovery-labs/company_financials,2,https://whalewisdom.com/stock/wint,,,https://www.crunchbase.com/organization/discovery-labs/company_financials,,https://pitchbook.com/profiles/company/40754-62
435,WntResearch AB,https://www.wntresearch.com/?lang=en,https://www.wntresearch.com/?lang=en,https://www.wntresearch.com/vetenskapligt-rad/?lang=en,2,WNT.ST,https://whalewisdom.com/stock/wnt.st,https://www.crunchbase.com/organization/wntresearch,1,https://whalewisdom.com/stock/wnt.st,,,https://www.crunchbase.com/hub/scandinavia-pharmaceutical-companies,,https://pitchbook.com/profiles/company/128069-20
436,"Xenetic Biosciences, Inc.",https://www.xeneticbio.com/,https://www.xeneticbio.com/,http://xeneticbio.com/about/scientific-advisory-board,2,XBIO,https://whalewisdom.com/stock/xbio,https://www.crunchbase.com/organization/xenetic-biosciences/company_financials,3,https://whalewisdom.com/stock/xbio,,,https://www.crunchbase.com/organization/xenetic-biosciences/company_financials,,https://pitchbook.com/profiles/company/53985-34
437,"Xeris Pharmaceuticals, Inc.",https://www.xerispharma.com/,https://www.xerispharma.com/,https://www.xerispharma.com/about/leadership#leadership__board,1,XERS,https://whalewisdom.com/stock/xers,https://www.crunchbase.com/organization/xeris-pharmaceuticals/company_financials,3,https://whalewisdom.com/stock/xers,,,https://www.crunchbase.com/organization/xeris-pharmaceuticals/company_financials,,https://pitchbook.com/profiles/company/53478-55
438,XOMA Corporation,https://www.xoma.com/,https://www.xoma.com/,https://investors.xoma.com/corporate-governance/board-of-directors,1,XOMA,https://whalewisdom.com/stock/xoma,https://www.crunchbase.com/organization/xoma,N/A,https://whalewisdom.com/stock/xoma,,,https://www.crunchbase.com/organization/agios-pharmaceuticals/company_overview/overview_timeline,,https://pitchbook.com/profiles/company/41063-23
439,XTL Biopharmaceuticals Ltd.,https://www.xtlbio.com/,https://www.xtlbio.com/,http://xtlbio.com/about_us/scientific-advisors/,2,XTLB,https://whalewisdom.com/stock/xtlb,https://www.crunchbase.com/organization/xtl-biopharmaceuticals-ltd/company_financials,2,https://whalewisdom.com/stock/xtlb,,,https://www.crunchbase.com/organization/xtl-biopharmaceuticals-ltd/company_financials,,https://pitchbook.com/profiles/company/41541-49
440,Yakult Honsha Co. Ltd. ,http://www.ladpraodiesel.com/update_count.php?table=link&id=2777&url=http://www.yakult.co.jp/english,http://www.ladpraodiesel.com/update_count.php?table=link&id=2777&url=http://www.yakult.co.jp/english,http://yakult.co.jp/index.html,1,2267:JP,https://whalewisdom.com/stock/2267:jp,https://www.crunchbase.com/organization/yakult-honsha,N/A,https://whalewisdom.com/stock/2267:jp,,,https://www.crunchbase.com/search/organizations/field/hubs/org_num/investors-active-in-tokushima,,https://pitchbook.com/profiles/company/59617-63
441,Zealand Pharma A/S,https://www.zealandpharma.com/,https://www.zealandpharma.com/,http://zealandpharma.com/board-of-directors-and-nomination-committee,1,ZEAL,https://whalewisdom.com/stock/zeal,https://www.crunchbase.com/organization/zealand-pharma,2,https://whalewisdom.com/stock/zeal,,,https://www.crunchbase.com/hub/nordic-countries-biotechnology-companies,,https://pitchbook.com/profiles/company/42873-40
442,"Zensun Sci & Tech Co., Ltd.",http://www.zensunus.com/,http://www.zensunus.com/,http://zensunus.com/about/team?typeId=22&scroll=444.4195556640625,1,,,https://www.crunchbase.com/organization/zensun-shanghai-sci-tech-co/company_financials,2,,,,https://www.crunchbase.com/organization/zensun-shanghai-sci-tech-co/company_financials,,http://jaanbio.com/index.php/our-team/
443,Zilentin AG,https://www.dnb.com/business-directory/company-profiles.zilentin_ag.40f18057bd188a55aebae21ebc83a1ec.html,https://www.dnb.com/business-directory/company-profiles.zilentin_ag.40f18057bd188a55aebae21ebc83a1ec.html,no page,1,,,https://www.dnb.com/business-directory/company-profiles.zilentin_ag.40f18057bd188a55aebae21ebc83a1ec.html,1,,,,,,https://www.linkedin.com/company/aurishealth
444,Zion Medical,http://www.zionmedicalgroup.com/,http://www.zionmedicalgroup.com/,http://zionmedical.com/?page_id=2613,2,,,https://www.crunchbase.com/organization/zion-medical,1,,,,https://www.crunchbase.com/organization/cancer-treatment-centers-of-america,,https://pitchbook.com/profiles/company/125456-95
445,Zosano Pharma Corporation,https://www.zosanopharma.com/,https://www.zosanopharma.com/,https://www.zosanopharma.com/about/board/,1,ZSAN,https://whalewisdom.com/stock/zsan,https://www.crunchbase.com/organization/zosano-pharma/company_financials,3,https://whalewisdom.com/stock/zsan,,,https://www.crunchbase.com/hub/nomura-international-portfolio-companies,,https://pitchbook.com/profiles/company/51354-01
446,"Zucara Therapeutics, Inc.",https://www.globenewswire.com/news-release/2020/03/31/2009109/0/en/Zucara-Therapeutics-Announces-US-21-Million-Series-A-Financing.html,https://www.globenewswire.com/news-release/2020/03/31/2009109/0/en/Zucara-Therapeutics-Announces-US-21-Million-Series-A-Financing.html,https://www.zucara.ca/about-us/clinical-advisory-board/,2,,,https://www.crunchbase.com/organization/zucara-therapeutics/company_financials,3,,,,https://www.crunchbase.com/organization/zucara-therapeutics/company_financials,,https://pitchbook.com/profiles/company/153094-33
447,Zydus Cadila,https://zyduscadila.com/,https://zyduscadila.com/,https://zyduscadila.com/company,1,CDH,https://whalewisdom.com/stock/cdh,https://www.crunchbase.com/organization/zydus-cadila/company_financials,N/A,https://whalewisdom.com/stock/cdh,,,https://www.crunchbase.com/organization/zydus-cadila/company_financials,,https://pitchbook.com/profiles/company/61747-21
